age,income,budget,credit_score,income_confidence,user_segment,pages_viewed,time_on_site,return_visits,session_count,contact_form_submitted,downloaded_brochure,property_saved,chat_with_agent,traffic_source,converted
29,56713,304778,475,0.52,casual_browser,2,90,1,1,1,0,1,0,organic_search,0
39,74387,352899,628,0.58,impulsive_buyer,7,152,2,3,0,0,0,1,google_ads,0
34,63169,337471,499,0.57,impulsive_buyer,5,101,1,3,0,0,0,0,organic_search,0
58,93282,333513,495,0.58,serious_buyer,11,623,6,7,0,0,0,0,organic_search,0
56,97511,307178,830,0.8,casual_browser,3,96,1,2,1,0,0,0,referral,0
37,71742,403254,361,0.97,serious_buyer,14,497,4,6,1,0,0,0,facebook_ads,0
50,60522,195284,626,0.6,curious_researcher,5,163,3,4,0,0,1,0,organic_search,0
29,101132,378240,580,0.64,casual_browser,3,107,0,1,1,1,0,1,facebook_ads,0
53,139622,710111,526,0.86,casual_browser,4,103,0,2,1,0,1,1,google_ads,0
45,138764,586741,357,0.66,impulsive_buyer,6,243,1,2,0,0,0,0,referral,0
34,123489,695112,776,0.96,casual_browser,2,30,0,2,0,0,0,1,referral,0
31,119397,464924,675,0.7,curious_researcher,6,238,3,3,0,0,0,1,facebook_ads,0
55,23880,72490,542,0.61,curious_researcher,8,146,3,2,0,0,0,0,referral,0
34,63454,247595,666,0.98,casual_browser,4,31,1,1,1,0,0,1,referral,0
50,75711,358432,799,0.66,impulsive_buyer,4,276,1,3,0,0,1,1,google_ads,0
24,63539,262277,551,0.54,curious_researcher,7,275,2,4,0,1,1,0,google_ads,0
24,128984,593922,621,0.51,serious_buyer,12,619,4,5,1,1,0,0,referral,1
48,88321,497229,675,1.0,curious_researcher,5,124,1,4,0,0,0,0,referral,0
28,107985,619559,708,0.85,casual_browser,1,39,1,2,0,0,0,0,facebook_ads,0
22,34799,132163,787,0.65,serious_buyer,19,426,4,9,0,0,0,0,google_ads,0
42,134584,590342,642,0.9,casual_browser,1,38,1,1,0,0,1,0,referral,0
36,124843,580199,539,0.73,casual_browser,3,117,0,2,1,0,0,1,referral,0
49,80102,468383,438,0.59,casual_browser,1,55,0,2,0,0,0,0,google_ads,0
50,70726,424062,421,0.85,impulsive_buyer,4,269,2,2,1,0,1,1,google_ads,0
32,68784,254928,719,0.85,impulsive_buyer,4,100,2,3,0,0,0,1,google_ads,0
55,140364,727217,603,0.7,curious_researcher,6,165,1,3,0,0,0,0,organic_search,0
31,133034,549974,414,0.43,casual_browser,4,107,1,1,0,0,0,0,organic_search,0
41,63333,191539,642,0.45,serious_buyer,16,618,4,9,1,1,0,0,facebook_ads,1
41,60828,184172,550,0.87,serious_buyer,13,363,6,7,0,1,1,0,organic_search,0
25,89526,392275,306,0.89,serious_buyer,16,772,3,9,0,0,0,0,organic_search,0
40,74362,332026,478,0.81,impulsive_buyer,7,137,2,3,1,0,0,0,organic_search,0
57,73997,227001,444,0.9,impulsive_buyer,7,166,1,3,0,0,0,0,organic_search,0
23,143973,728616,715,0.83,casual_browser,3,40,1,1,0,0,0,0,referral,0
53,70341,273064,420,0.94,serious_buyer,16,421,6,6,0,0,0,1,referral,0
29,39073,182849,423,0.49,serious_buyer,14,432,5,8,1,0,1,0,referral,0
29,122399,477693,449,0.63,impulsive_buyer,3,161,1,2,1,0,0,0,organic_search,0
24,34549,120969,696,0.68,impulsive_buyer,7,294,2,3,0,0,1,0,organic_search,0
55,103795,438172,680,0.58,serious_buyer,18,441,6,6,0,1,0,0,facebook_ads,0
37,76920,284359,300,0.84,serious_buyer,18,603,3,8,0,0,0,1,facebook_ads,0
54,105326,484963,543,0.95,curious_researcher,8,200,1,3,1,0,1,0,facebook_ads,0
44,95515,343518,697,0.65,impulsive_buyer,3,184,1,2,0,0,1,0,organic_search,0
52,149392,676031,550,0.96,casual_browser,3,84,1,2,0,0,0,0,referral,0
21,40316,139982,598,0.71,casual_browser,4,102,1,2,1,0,0,0,organic_search,0
28,46183,231511,596,0.71,serious_buyer,16,441,4,8,0,1,0,0,organic_search,0
43,113860,599110,799,0.76,impulsive_buyer,4,227,2,3,0,1,0,0,google_ads,0
32,44624,148650,414,0.56,casual_browser,4,53,0,1,1,0,0,1,organic_search,0
32,82515,363347,300,0.63,impulsive_buyer,6,141,2,2,1,0,1,0,facebook_ads,0
35,123712,397439,781,0.73,serious_buyer,19,870,6,8,0,0,0,0,google_ads,1
39,105781,507172,809,0.97,serious_buyer,12,432,3,9,0,1,0,1,google_ads,1
46,66705,253026,634,0.79,serious_buyer,17,801,3,7,0,1,0,0,organic_search,1
49,109326,501027,764,0.6,impulsive_buyer,6,151,1,2,0,0,0,0,organic_search,0
42,46756,212851,440,0.41,casual_browser,4,114,0,1,1,1,0,0,facebook_ads,0
41,80390,464096,436,0.99,curious_researcher,6,185,3,3,1,0,1,0,facebook_ads,0
58,88369,410672,466,0.7,casual_browser,2,34,1,2,1,0,0,0,organic_search,0
40,90821,431308,642,0.96,impulsive_buyer,4,160,1,3,0,0,1,1,facebook_ads,0
49,29589,124420,709,0.73,casual_browser,4,67,1,1,0,0,0,0,facebook_ads,0
24,133012,777752,364,0.76,curious_researcher,8,271,3,2,0,1,1,0,organic_search,0
27,34116,181891,366,0.83,casual_browser,3,41,0,1,0,0,1,0,facebook_ads,0
48,93181,359326,732,0.59,curious_researcher,5,198,3,2,0,1,0,0,google_ads,0
48,64786,358436,349,0.82,impulsive_buyer,6,173,2,3,0,1,0,0,google_ads,0
24,114686,492827,613,0.72,serious_buyer,12,547,7,9,0,1,1,0,facebook_ads,1
42,143711,788398,608,0.8,curious_researcher,8,298,3,3,0,0,0,1,google_ads,0
32,96425,527315,414,0.9,impulsive_buyer,6,125,1,2,0,0,0,0,referral,0
23,50286,179350,641,0.51,serious_buyer,16,328,5,5,0,0,0,0,facebook_ads,0
42,123081,628134,829,0.77,curious_researcher,7,167,3,3,0,1,1,0,google_ads,0
22,35994,139366,794,0.43,serious_buyer,12,857,3,6,0,0,0,0,referral,0
44,121039,471141,568,0.46,casual_browser,2,117,0,2,0,0,0,0,referral,0
54,131915,513023,379,0.8,impulsive_buyer,6,225,2,3,1,1,1,0,facebook_ads,0
47,142961,740066,755,0.44,impulsive_buyer,5,162,1,3,0,1,0,0,organic_search,0
21,110198,406573,598,0.76,impulsive_buyer,7,140,1,3,1,1,1,1,referral,1
28,124672,374354,501,0.53,impulsive_buyer,5,250,1,3,1,0,1,1,facebook_ads,0
43,46639,239990,802,0.58,curious_researcher,9,189,1,4,0,0,0,0,organic_search,0
58,37205,130721,784,0.48,casual_browser,4,49,0,2,0,0,1,1,referral,0
26,76677,254065,317,0.55,serious_buyer,17,593,6,7,0,0,0,1,referral,0
42,52930,196505,777,0.89,impulsive_buyer,6,204,1,2,0,0,1,0,referral,0
45,93313,386287,787,0.78,impulsive_buyer,4,106,1,2,0,0,1,0,facebook_ads,0
38,113851,504100,745,0.97,curious_researcher,5,170,2,2,1,1,0,0,facebook_ads,0
37,133153,417262,639,0.43,curious_researcher,7,129,1,4,0,1,0,0,organic_search,0
32,112509,665121,830,0.88,curious_researcher,7,187,2,3,1,0,1,0,referral,0
26,38316,197258,415,0.82,casual_browser,4,57,0,2,1,0,0,1,google_ads,0
46,47304,187777,373,0.56,serious_buyer,19,552,6,9,0,0,1,0,organic_search,0
47,121839,482006,568,0.84,casual_browser,2,84,1,1,0,0,0,0,google_ads,0
28,116058,504344,415,0.83,impulsive_buyer,6,146,2,3,0,1,1,0,referral,0
39,107876,526298,463,0.68,curious_researcher,6,145,1,2,0,0,0,0,facebook_ads,0
21,105366,362366,521,0.81,impulsive_buyer,3,196,1,2,0,0,1,1,google_ads,0
49,33403,119141,425,0.67,serious_buyer,16,684,3,6,1,0,0,0,facebook_ads,0
55,100052,558120,475,0.6,serious_buyer,12,601,6,7,0,1,0,0,referral,0
34,137478,518122,674,0.68,casual_browser,3,35,1,2,0,1,1,0,organic_search,0
55,104627,433216,797,0.94,casual_browser,1,46,1,2,1,1,0,0,google_ads,0
40,93495,524863,384,0.63,curious_researcher,9,142,1,3,0,0,1,1,facebook_ads,0
33,51932,259111,682,0.64,curious_researcher,5,295,3,4,0,0,1,0,google_ads,0
58,116090,467277,762,0.77,impulsive_buyer,3,161,1,3,0,0,1,0,referral,0
28,56701,286402,750,0.85,curious_researcher,7,261,2,2,0,0,0,1,organic_search,0
40,23385,71535,817,0.84,curious_researcher,6,167,3,3,1,0,0,0,referral,0
53,141324,735863,849,0.41,impulsive_buyer,5,189,2,2,1,1,0,0,facebook_ads,0
46,119226,531872,415,0.81,serious_buyer,18,737,6,6,0,0,0,0,referral,0
59,77241,420156,307,0.67,curious_researcher,5,287,2,4,0,0,0,0,organic_search,0
41,30367,178069,517,0.71,curious_researcher,8,190,3,2,0,1,1,0,referral,0
29,85030,491249,703,0.74,impulsive_buyer,6,156,1,2,1,0,1,0,facebook_ads,0
44,66505,380927,603,0.84,impulsive_buyer,6,161,1,2,1,0,0,0,referral,0
57,144462,655353,766,0.9,impulsive_buyer,7,193,1,2,0,0,1,1,google_ads,0
37,53332,217617,387,0.79,impulsive_buyer,3,201,2,2,0,1,0,0,google_ads,0
44,105178,462268,309,0.74,impulsive_buyer,4,209,2,2,1,0,0,1,google_ads,0
41,96325,488337,607,0.62,curious_researcher,6,296,2,4,0,0,0,0,google_ads,0
59,55268,312374,733,0.48,casual_browser,2,44,1,2,0,1,0,0,organic_search,0
59,106486,385581,463,0.98,casual_browser,1,33,1,1,1,0,1,0,facebook_ads,0
33,45563,262195,538,0.68,casual_browser,4,81,1,2,0,1,1,0,google_ads,0
31,125185,681700,616,0.74,curious_researcher,6,130,3,2,0,0,0,1,google_ads,0
39,56404,334846,634,0.85,serious_buyer,19,571,6,8,0,0,1,0,google_ads,0
31,75182,424083,317,0.44,curious_researcher,8,153,2,4,1,0,0,0,google_ads,0
33,52991,203475,370,0.91,casual_browser,4,76,0,2,0,0,1,0,facebook_ads,0
21,124601,413409,474,0.88,casual_browser,4,117,0,1,0,0,1,0,referral,0
39,67663,225772,638,0.86,impulsive_buyer,7,291,2,2,0,0,1,0,google_ads,0
32,85886,332694,547,0.41,impulsive_buyer,5,265,1,2,1,0,0,1,referral,0
28,142002,687651,492,0.72,impulsive_buyer,3,140,1,2,0,0,0,0,facebook_ads,0
28,103848,562125,718,0.43,curious_researcher,9,185,3,3,0,0,0,0,referral,0
32,44127,251424,624,0.73,serious_buyer,18,775,3,6,0,1,0,0,referral,0
53,77692,378457,605,0.83,serious_buyer,12,775,7,9,0,0,0,0,organic_search,0
46,114389,345099,503,0.47,impulsive_buyer,4,218,2,2,1,0,0,1,referral,0
59,57500,204639,422,0.82,serious_buyer,11,697,3,8,0,0,1,0,referral,0
48,53785,177446,746,0.67,casual_browser,1,73,1,2,1,0,0,0,referral,0
25,104146,425954,790,0.89,casual_browser,3,88,0,1,1,1,1,0,google_ads,0
28,109126,491509,732,0.72,impulsive_buyer,7,278,2,3,1,1,0,0,google_ads,0
45,114979,359906,427,0.6,impulsive_buyer,5,168,2,2,0,1,1,0,organic_search,0
47,67997,275077,847,0.6,impulsive_buyer,6,102,1,2,0,0,1,0,organic_search,0
43,27170,96114,346,0.94,serious_buyer,10,492,5,7,0,0,0,1,referral,0
50,33303,164557,804,0.67,curious_researcher,6,199,1,4,1,0,1,0,google_ads,0
43,91743,403010,414,0.64,impulsive_buyer,4,162,1,3,1,0,1,1,referral,0
40,97852,438959,715,0.42,serious_buyer,10,704,4,8,0,1,0,0,google_ads,0
38,55187,236370,522,0.62,impulsive_buyer,3,183,2,2,1,1,1,0,organic_search,0
38,85034,498984,802,0.91,curious_researcher,8,176,1,3,1,0,0,0,facebook_ads,0
22,91776,334450,395,0.86,impulsive_buyer,5,125,1,2,1,0,0,1,facebook_ads,0
24,21893,99612,406,0.53,casual_browser,2,37,0,2,1,0,0,0,referral,0
50,33753,175787,331,0.65,impulsive_buyer,6,139,2,2,1,1,0,0,organic_search,0
53,58090,271311,792,0.52,casual_browser,2,55,1,1,1,0,0,1,google_ads,0
56,84922,491448,365,0.97,casual_browser,3,114,1,2,0,0,1,0,referral,0
38,96768,400029,478,0.76,serious_buyer,10,611,3,7,1,1,1,0,referral,1
57,79412,348700,742,0.85,serious_buyer,14,383,4,8,0,1,1,0,google_ads,1
39,142406,465036,848,0.83,casual_browser,1,75,0,1,0,0,0,0,referral,0
48,76030,366996,500,0.92,casual_browser,1,85,0,1,1,0,1,0,google_ads,0
40,37509,144958,348,0.97,impulsive_buyer,6,241,2,3,1,1,0,0,organic_search,0
53,88653,308594,562,0.42,impulsive_buyer,7,244,1,2,1,0,1,0,organic_search,0
32,56929,263785,432,0.99,casual_browser,4,112,1,2,0,0,0,0,facebook_ads,0
35,149626,687820,643,0.92,serious_buyer,18,301,6,6,0,0,1,0,organic_search,1
59,68291,220417,475,0.63,impulsive_buyer,4,279,1,3,0,1,1,1,google_ads,0
22,24042,122485,690,0.9,impulsive_buyer,3,138,1,2,0,1,1,0,organic_search,0
49,82574,402244,310,0.84,impulsive_buyer,4,286,1,3,1,1,1,1,organic_search,0
30,57201,204038,500,0.88,serious_buyer,19,759,7,6,0,0,1,0,google_ads,0
22,112282,494973,302,0.53,casual_browser,4,112,1,1,0,0,1,0,google_ads,0
31,34016,175555,513,0.79,impulsive_buyer,7,244,1,2,0,0,1,0,organic_search,0
33,45022,206574,606,0.42,serious_buyer,15,702,7,8,1,1,1,0,referral,1
30,120962,506403,843,0.91,serious_buyer,15,875,6,5,0,0,0,0,organic_search,1
34,47938,190170,626,0.97,serious_buyer,12,470,4,6,1,0,1,1,google_ads,1
38,63678,307639,498,0.8,serious_buyer,13,689,7,9,0,0,0,0,google_ads,0
29,138171,803785,408,0.71,impulsive_buyer,3,227,2,2,0,1,1,1,referral,0
59,149638,750469,590,0.84,casual_browser,4,79,1,1,1,1,0,0,referral,0
48,121248,390932,407,0.6,casual_browser,4,106,0,1,0,1,1,1,organic_search,0
23,81720,358101,707,0.78,serious_buyer,15,805,4,9,0,0,0,0,organic_search,0
40,125514,711974,351,0.83,casual_browser,1,47,1,1,1,1,0,0,facebook_ads,0
26,76805,252180,411,0.49,impulsive_buyer,6,178,1,2,1,0,1,1,google_ads,0
47,94323,562790,594,0.48,casual_browser,3,87,0,1,1,1,0,1,organic_search,0
22,21986,128556,488,0.83,casual_browser,2,108,0,1,1,0,0,0,google_ads,0
49,96478,312089,364,0.66,curious_researcher,7,207,3,4,0,0,1,0,google_ads,0
58,102994,597389,764,0.93,casual_browser,4,34,1,1,0,0,0,0,google_ads,0
23,32161,131519,557,0.59,casual_browser,4,109,1,1,0,0,0,0,referral,0
36,40689,225178,630,0.43,serious_buyer,10,574,6,6,1,0,1,0,google_ads,0
50,147101,625936,800,0.79,serious_buyer,18,550,6,9,1,0,1,0,organic_search,1
22,114699,495793,509,0.81,curious_researcher,7,291,3,3,0,0,0,0,facebook_ads,0
37,80924,396748,388,0.73,impulsive_buyer,6,200,1,2,0,0,0,0,referral,0
32,121311,645790,327,0.81,curious_researcher,8,158,1,3,0,0,0,0,facebook_ads,0
55,119273,369909,537,0.71,casual_browser,2,69,1,2,1,1,0,0,organic_search,0
21,94308,450742,635,0.82,casual_browser,4,93,0,2,0,1,0,0,referral,0
35,121128,431239,362,0.43,impulsive_buyer,4,265,1,2,1,1,0,0,facebook_ads,0
46,83745,338149,799,0.62,impulsive_buyer,6,101,1,2,1,0,0,0,referral,0
57,146881,593972,840,0.53,serious_buyer,10,729,6,8,1,1,1,0,google_ads,1
41,21211,93480,768,0.46,casual_browser,1,86,0,1,0,1,0,0,organic_search,0
51,20229,80964,350,0.54,casual_browser,2,45,1,2,1,0,0,0,organic_search,0
45,138972,461676,411,0.51,casual_browser,1,35,0,1,1,0,1,0,organic_search,0
43,68542,235571,600,0.98,casual_browser,2,61,1,2,0,0,0,0,google_ads,0
44,34345,106480,389,0.57,casual_browser,3,78,0,2,0,0,1,0,google_ads,0
58,121489,535857,528,0.54,casual_browser,2,52,0,2,1,1,0,0,google_ads,0
48,51819,303832,449,0.9,casual_browser,2,114,0,1,1,0,0,0,organic_search,0
41,67779,226858,437,0.65,casual_browser,2,54,0,2,0,0,0,0,google_ads,0
38,102421,598015,434,0.65,serious_buyer,12,485,6,9,0,0,0,0,organic_search,0
56,112244,583678,756,0.67,curious_researcher,8,128,3,3,0,0,1,0,referral,0
55,85584,420431,793,0.65,casual_browser,4,99,0,2,1,0,1,0,referral,0
29,39950,197186,826,0.6,serious_buyer,16,517,7,7,1,0,0,0,google_ads,0
58,35173,192754,632,0.57,casual_browser,3,72,0,1,0,0,0,0,google_ads,0
50,137743,457411,661,0.93,impulsive_buyer,5,289,2,2,0,0,0,0,google_ads,0
54,78032,352256,473,0.5,casual_browser,4,119,1,2,1,0,1,1,referral,0
52,135074,687698,512,0.51,curious_researcher,8,264,1,4,1,1,0,0,google_ads,0
23,119273,567794,642,0.74,serious_buyer,10,435,7,8,1,1,0,0,referral,1
23,48036,264118,360,0.61,impulsive_buyer,5,235,1,2,1,0,0,1,facebook_ads,0
48,143885,462851,360,0.65,impulsive_buyer,3,210,2,2,0,0,0,0,google_ads,0
35,132857,673864,823,0.88,casual_browser,3,105,1,2,1,0,0,0,facebook_ads,0
43,91356,420427,515,0.94,curious_researcher,8,147,1,3,0,0,1,0,organic_search,0
31,34292,141882,722,0.87,curious_researcher,6,225,3,3,1,0,1,1,organic_search,0
52,23052,92688,722,0.54,casual_browser,3,41,0,1,0,0,1,1,referral,0
56,64377,313033,670,0.99,casual_browser,1,33,1,1,1,1,0,0,referral,0
53,109317,620153,505,0.62,serious_buyer,15,785,5,5,1,0,0,0,referral,1
44,87838,394263,585,0.5,serious_buyer,15,829,3,8,0,1,0,0,facebook_ads,0
59,87819,480736,404,0.7,casual_browser,1,82,1,2,0,0,1,1,organic_search,0
54,133689,562358,842,0.84,casual_browser,2,53,1,2,0,0,0,0,referral,0
48,128103,423660,541,0.45,impulsive_buyer,6,269,2,2,1,0,0,1,referral,0
57,35620,113432,790,0.78,curious_researcher,6,199,1,3,1,0,1,1,google_ads,0
27,50461,159154,797,0.91,serious_buyer,12,305,7,6,1,0,0,0,facebook_ads,0
24,40750,168723,734,0.56,casual_browser,3,115,1,2,0,1,0,0,facebook_ads,0
57,118426,475091,783,0.82,casual_browser,2,91,0,2,0,0,0,0,organic_search,0
21,108719,560317,746,0.64,serious_buyer,15,612,5,8,0,0,0,0,organic_search,1
21,29472,154093,683,0.65,impulsive_buyer,6,208,2,3,0,1,0,0,referral,0
40,89263,281407,809,0.57,impulsive_buyer,7,198,2,2,1,0,0,0,facebook_ads,0
39,132036,483696,469,0.77,casual_browser,4,112,0,1,1,0,0,0,organic_search,0
49,77602,296655,622,0.62,curious_researcher,6,180,2,2,0,0,0,0,facebook_ads,0
30,45523,211355,773,0.9,curious_researcher,8,125,2,3,1,0,0,0,referral,0
38,50766,174307,531,0.98,casual_browser,3,105,1,2,0,0,1,0,referral,0
48,123262,419315,658,0.96,serious_buyer,18,306,6,6,0,0,0,1,referral,1
55,86060,501847,574,0.5,curious_researcher,7,249,2,2,0,0,0,0,referral,0
51,29079,157393,331,0.41,serious_buyer,18,372,7,8,0,0,1,0,facebook_ads,0
47,28399,100588,476,0.66,serious_buyer,11,640,5,5,1,1,0,0,referral,0
31,80726,340639,364,0.84,serious_buyer,17,506,5,6,0,0,0,0,facebook_ads,0
58,112906,459173,326,0.99,impulsive_buyer,6,238,2,3,0,0,0,0,google_ads,0
25,36532,196286,778,0.87,curious_researcher,9,289,3,3,1,0,1,0,referral,0
28,142689,646472,567,0.75,impulsive_buyer,7,120,2,3,1,0,1,0,google_ads,0
54,102357,346329,365,0.42,curious_researcher,6,184,1,4,0,0,1,0,organic_search,0
32,63162,329514,432,0.9,casual_browser,3,72,0,1,0,0,1,1,referral,0
58,23749,99524,665,0.51,serious_buyer,15,815,6,6,0,1,0,0,facebook_ads,0
21,31353,118789,381,0.43,curious_researcher,5,265,2,2,0,0,1,0,organic_search,0
51,132313,545989,627,0.91,curious_researcher,5,272,1,4,0,0,0,1,referral,0
24,48477,217820,397,0.74,casual_browser,3,84,1,2,1,1,0,0,google_ads,0
25,44570,179587,626,0.48,impulsive_buyer,3,134,1,3,0,0,0,0,organic_search,0
50,106373,396315,841,0.63,curious_researcher,7,211,3,2,0,1,0,1,facebook_ads,0
44,31437,131894,424,0.45,curious_researcher,9,181,2,3,1,0,0,0,facebook_ads,0
23,58104,177654,509,0.78,impulsive_buyer,6,102,1,3,1,1,0,0,google_ads,0
31,83370,443319,432,0.57,impulsive_buyer,3,245,1,2,0,0,1,1,facebook_ads,0
24,24551,86243,802,0.92,curious_researcher,9,228,1,2,0,1,0,0,referral,0
46,88359,276715,456,0.61,impulsive_buyer,5,113,1,3,0,0,1,0,organic_search,0
47,74880,371486,681,0.7,casual_browser,4,60,1,1,0,0,0,1,referral,0
47,32916,175172,321,0.44,casual_browser,3,48,1,1,0,0,1,1,facebook_ads,0
26,146150,795273,718,0.57,serious_buyer,16,738,5,5,0,1,0,0,google_ads,1
35,100703,451202,771,0.81,curious_researcher,7,253,1,3,0,0,1,0,referral,0
50,61445,222191,533,0.84,casual_browser,4,84,0,1,0,0,0,0,facebook_ads,0
57,67636,352497,753,0.55,casual_browser,3,59,0,1,0,1,0,1,google_ads,0
57,93927,478946,461,0.7,casual_browser,3,51,0,2,1,0,1,0,referral,0
57,98194,367128,600,0.89,serious_buyer,11,587,7,8,0,0,1,0,facebook_ads,0
55,49685,283712,605,0.63,impulsive_buyer,4,258,2,2,1,1,0,0,google_ads,0
43,71134,235675,301,0.48,serious_buyer,13,697,6,8,0,0,0,0,google_ads,0
26,108916,647839,570,0.66,serious_buyer,13,546,6,6,1,1,0,1,referral,1
24,127967,714150,720,0.76,serious_buyer,17,710,3,9,0,0,0,1,referral,1
38,114455,579565,442,0.4,serious_buyer,18,880,4,9,0,0,1,0,facebook_ads,1
29,147763,859426,834,0.61,curious_researcher,8,154,3,3,1,0,0,0,organic_search,0
49,87847,453899,336,0.76,curious_researcher,7,128,3,4,1,1,1,0,referral,0
33,59993,214257,406,0.97,casual_browser,2,114,0,1,1,1,1,0,referral,0
37,64333,278334,596,0.65,serious_buyer,19,336,3,8,1,0,0,0,google_ads,0
52,128574,413302,396,0.5,serious_buyer,13,316,4,8,0,0,0,0,facebook_ads,0
42,78865,328785,580,0.72,casual_browser,1,110,1,1,0,0,0,0,organic_search,0
24,99096,517757,409,0.57,impulsive_buyer,3,180,1,3,0,1,1,0,organic_search,0
25,69756,290138,848,0.53,curious_researcher,6,277,3,4,0,0,0,0,referral,0
57,142863,570149,487,0.75,serious_buyer,18,319,5,9,1,0,0,0,organic_search,1
33,81192,388590,787,0.95,impulsive_buyer,7,167,1,3,0,1,0,0,organic_search,0
54,80686,453182,653,0.9,impulsive_buyer,6,224,1,2,1,1,0,0,google_ads,0
42,68733,216010,318,0.51,serious_buyer,14,378,3,9,0,0,0,0,google_ads,0
43,124089,515764,692,0.86,serious_buyer,14,496,3,9,0,1,0,0,google_ads,1
23,45993,159812,560,0.54,impulsive_buyer,7,130,2,3,0,1,0,1,referral,0
54,50492,256805,709,0.57,curious_researcher,5,187,3,3,0,1,1,0,organic_search,0
52,40981,135941,702,0.95,curious_researcher,9,146,3,2,1,0,0,0,google_ads,0
41,44143,220468,783,0.95,serious_buyer,16,600,4,5,1,0,1,0,facebook_ads,1
41,97603,376605,603,0.5,serious_buyer,11,319,7,6,0,1,0,0,organic_search,0
31,109452,393671,317,0.44,casual_browser,3,119,1,1,1,0,1,0,facebook_ads,0
59,80277,466333,483,0.58,casual_browser,1,83,0,2,0,0,0,0,organic_search,0
24,127044,388192,704,0.75,curious_researcher,5,256,2,4,1,0,0,0,facebook_ads,0
21,131957,569174,430,0.93,casual_browser,1,81,1,2,0,0,1,1,facebook_ads,0
48,69990,214511,778,0.47,impulsive_buyer,4,107,1,2,0,0,1,0,referral,0
44,148406,660522,307,0.65,impulsive_buyer,7,133,1,3,0,1,0,0,facebook_ads,0
55,82888,373256,617,0.56,impulsive_buyer,4,208,2,2,0,0,0,0,google_ads,0
33,89351,354275,690,0.41,impulsive_buyer,7,114,1,2,0,0,1,0,google_ads,0
54,117372,398652,818,0.87,serious_buyer,18,578,3,5,0,0,0,0,organic_search,1
31,69999,289037,435,0.89,impulsive_buyer,7,131,2,3,0,0,1,0,google_ads,0
56,123013,617130,830,0.53,curious_researcher,5,290,1,2,0,0,1,0,referral,0
37,122811,656693,666,0.49,casual_browser,2,86,1,2,1,1,0,0,google_ads,0
55,124879,573475,788,0.49,curious_researcher,7,186,1,3,1,0,1,0,referral,0
38,90309,430729,310,0.68,serious_buyer,18,660,6,5,1,0,0,0,google_ads,1
42,32446,116865,745,0.55,casual_browser,1,113,0,2,0,1,1,1,referral,0
44,50733,195930,413,0.71,casual_browser,1,114,0,2,0,0,0,1,organic_search,0
39,139156,485054,495,0.63,casual_browser,1,90,1,1,0,0,0,0,organic_search,0
57,96000,359797,622,0.53,impulsive_buyer,7,269,2,2,0,0,1,0,google_ads,0
59,68632,252199,811,0.85,serious_buyer,15,533,4,8,0,0,0,0,organic_search,0
41,41576,189517,464,0.49,curious_researcher,6,278,1,4,0,0,1,0,organic_search,0
28,23320,109325,551,0.88,impulsive_buyer,5,112,1,2,0,1,0,0,organic_search,0
48,30750,179421,343,0.74,casual_browser,1,62,0,2,0,0,0,0,google_ads,0
25,123002,441172,769,0.9,curious_researcher,5,227,1,2,0,0,0,1,referral,0
37,73463,361807,788,0.4,curious_researcher,6,229,2,4,1,0,1,0,google_ads,0
57,46572,253900,480,0.85,curious_researcher,9,235,2,2,1,0,0,1,facebook_ads,0
56,138361,647629,376,0.43,serious_buyer,11,533,3,7,0,1,1,0,referral,1
39,37948,142874,673,0.97,impulsive_buyer,7,126,2,3,0,0,0,0,facebook_ads,0
47,146898,556398,366,0.82,serious_buyer,11,855,6,8,1,0,0,1,facebook_ads,1
54,136528,425661,824,0.59,casual_browser,2,81,0,2,1,0,1,0,organic_search,0
31,58826,230382,391,0.59,casual_browser,1,41,1,2,1,1,0,0,referral,0
32,109051,570752,543,0.92,curious_researcher,7,125,3,4,0,0,0,0,referral,0
41,47867,150424,640,0.94,curious_researcher,7,187,2,2,0,0,1,0,facebook_ads,0
31,80231,293475,603,0.93,curious_researcher,7,256,3,3,0,0,0,1,facebook_ads,0
59,86262,441549,697,0.89,serious_buyer,16,490,3,8,1,1,1,0,organic_search,1
48,111356,595526,747,0.89,impulsive_buyer,7,275,2,3,1,0,1,0,organic_search,0
